split,stem,image_file,label_file,status
train,healthy_0614,healthy_0614.jpg,healthy_0614.txt,matched
train,healthy_0615,healthy_0615.jpg,healthy_0615.txt,matched
train,healthy_0616,healthy_0616.jpg,healthy_0616.txt,matched
train,healthy_0617,healthy_0617.jpg,healthy_0617.txt,matched
train,healthy_0618,healthy_0618.jpg,healthy_0618.txt,matched
train,healthy_0619,healthy_0619.jpg,healthy_0619.txt,matched
train,healthy_0620,healthy_0620.jpg,healthy_0620.txt,matched
train,healthy_0621,healthy_0621.jpg,healthy_0621.txt,matched
train,healthy_0625,healthy_0625.jpg,healthy_0625.txt,matched
train,healthy_0626,healthy_0626.jpg,healthy_0626.txt,matched
train,healthy_0628,healthy_0628.jpg,healthy_0628.txt,matched
train,healthy_0629,healthy_0629.jpg,healthy_0629.txt,matched
train,healthy_0631,healthy_0631.jpg,healthy_0631.txt,matched
train,healthy_0632,healthy_0632.jpg,healthy_0632.txt,matched
train,healthy_0633,healthy_0633.jpg,healthy_0633.txt,matched
train,healthy_0634,healthy_0634.jpg,healthy_0634.txt,matched
train,healthy_0635,healthy_0635.jpg,healthy_0635.txt,matched
train,healthy_0636,healthy_0636.jpg,healthy_0636.txt,matched
train,healthy_0637,healthy_0637.jpg,healthy_0637.txt,matched
train,healthy_0640,healthy_0640.jpg,healthy_0640.txt,matched
train,healthy_0641,healthy_0641.jpg,healthy_0641.txt,matched
train,healthy_0642,healthy_0642.jpg,healthy_0642.txt,matched
train,healthy_0643,healthy_0643.jpg,healthy_0643.txt,matched
train,healthy_0644,healthy_0644.jpg,healthy_0644.txt,matched
train,healthy_0645,healthy_0645.jpg,healthy_0645.txt,matched
train,healthy_0646,healthy_0646.jpg,healthy_0646.txt,matched
train,healthy_0647,healthy_0647.jpg,healthy_0647.txt,matched
train,healthy_0648,healthy_0648.jpg,healthy_0648.txt,matched
train,healthy_0649,healthy_0649.jpg,healthy_0649.txt,matched
train,healthy_0652,healthy_0652.jpg,healthy_0652.txt,matched
train,healthy_0653,healthy_0653.jpg,healthy_0653.txt,matched
train,healthy_0654,healthy_0654.jpg,healthy_0654.txt,matched
train,healthy_0655,healthy_0655.jpg,healthy_0655.txt,matched
train,healthy_0658,healthy_0658.jpg,healthy_0658.txt,matched
train,healthy_0659,healthy_0659.jpg,healthy_0659.txt,matched
train,healthy_0661,healthy_0661.jpg,healthy_0661.txt,matched
train,healthy_0662,healthy_0662.jpg,healthy_0662.txt,matched
train,healthy_0663,healthy_0663.jpg,healthy_0663.txt,matched
train,healthy_0665,healthy_0665.jpg,healthy_0665.txt,matched
train,healthy_0667,healthy_0667.jpg,healthy_0667.txt,matched
train,healthy_0668,healthy_0668.jpg,healthy_0668.txt,matched
train,healthy_0669,healthy_0669.jpg,healthy_0669.txt,matched
train,healthy_0670,healthy_0670.jpg,healthy_0670.txt,matched
train,healthy_0672,healthy_0672.jpg,healthy_0672.txt,matched
train,healthy_0673,healthy_0673.jpg,healthy_0673.txt,matched
train,healthy_0674,healthy_0674.jpg,healthy_0674.txt,matched
train,healthy_0675,healthy_0675.jpg,healthy_0675.txt,matched
train,healthy_0677,healthy_0677.jpg,healthy_0677.txt,matched
train,healthy_0678,healthy_0678.jpg,healthy_0678.txt,matched
train,healthy_0679,healthy_0679.jpg,healthy_0679.txt,matched
train,healthy_0680,healthy_0680.jpg,healthy_0680.txt,matched
train,healthy_0682,healthy_0682.jpg,healthy_0682.txt,matched
train,healthy_0683,healthy_0683.jpg,healthy_0683.txt,matched
train,healthy_0684,healthy_0684.jpg,healthy_0684.txt,matched
train,healthy_0685,healthy_0685.jpg,healthy_0685.txt,matched
train,healthy_0686,healthy_0686.jpg,healthy_0686.txt,matched
train,healthy_0687,healthy_0687.jpg,healthy_0687.txt,matched
train,healthy_0688,healthy_0688.jpg,healthy_0688.txt,matched
train,healthy_0689,healthy_0689.jpg,healthy_0689.txt,matched
train,healthy_0690,healthy_0690.jpg,healthy_0690.txt,matched
train,healthy_0691,healthy_0691.jpg,healthy_0691.txt,matched
train,healthy_0692,healthy_0692.jpg,healthy_0692.txt,matched
train,healthy_0694,healthy_0694.jpg,healthy_0694.txt,matched
train,healthy_0698,healthy_0698.jpg,healthy_0698.txt,matched
train,healthy_0699,healthy_0699.jpg,healthy_0699.txt,matched
train,healthy_0701,healthy_0701.jpg,healthy_0701.txt,matched
train,healthy_0702,healthy_0702.jpg,healthy_0702.txt,matched
train,healthy_0705,healthy_0705.jpg,healthy_0705.txt,matched
train,healthy_0706,healthy_0706.jpg,healthy_0706.txt,matched
train,healthy_0707,healthy_0707.jpg,healthy_0707.txt,matched
train,healthy_0708,healthy_0708.jpg,healthy_0708.txt,matched
train,healthy_0710,healthy_0710.jpg,healthy_0710.txt,matched
train,healthy_0711,healthy_0711.jpg,healthy_0711.txt,matched
train,healthy_0713,healthy_0713.jpg,healthy_0713.txt,matched
train,healthy_0714,healthy_0714.jpg,healthy_0714.txt,matched
train,healthy_0717,healthy_0717.jpg,healthy_0717.txt,matched
train,healthy_0718,healthy_0718.jpg,healthy_0718.txt,matched
train,healthy_0719,healthy_0719.jpg,healthy_0719.txt,matched
train,healthy_0721,healthy_0721.jpg,healthy_0721.txt,matched
train,healthy_0722,healthy_0722.jpg,healthy_0722.txt,matched
train,healthy_0723,healthy_0723.jpg,healthy_0723.txt,matched
train,healthy_0724,healthy_0724.jpg,healthy_0724.txt,matched
train,healthy_0726,healthy_0726.jpg,healthy_0726.txt,matched
train,healthy_0727,healthy_0727.jpg,healthy_0727.txt,matched
train,healthy_0729,healthy_0729.jpg,healthy_0729.txt,matched
train,healthy_0731,healthy_0731.jpg,healthy_0731.txt,matched
train,healthy_0732,healthy_0732.jpg,healthy_0732.txt,matched
train,healthy_0733,healthy_0733.jpg,healthy_0733.txt,matched
train,healthy_0735,healthy_0735.jpg,healthy_0735.txt,matched
train,healthy_0737,healthy_0737.jpg,healthy_0737.txt,matched
train,healthy_0738,healthy_0738.jpg,healthy_0738.txt,matched
train,healthy_0740,healthy_0740.jpg,healthy_0740.txt,matched
train,healthy_0742,healthy_0742.jpg,healthy_0742.txt,matched
train,healthy_0743,healthy_0743.jpg,healthy_0743.txt,matched
train,healthy_0744,healthy_0744.jpg,healthy_0744.txt,matched
train,healthy_0746,healthy_0746.jpg,healthy_0746.txt,matched
train,healthy_0747,healthy_0747.jpg,healthy_0747.txt,matched
train,healthy_0748,healthy_0748.jpg,healthy_0748.txt,matched
train,healthy_0749,healthy_0749.jpg,healthy_0749.txt,matched
train,healthy_0750,healthy_0750.jpg,healthy_0750.txt,matched
train,healthy_0751,healthy_0751.jpg,healthy_0751.txt,matched
train,healthy_0752,healthy_0752.jpg,healthy_0752.txt,matched
train,healthy_0754,healthy_0754.jpg,healthy_0754.txt,matched
train,healthy_0756,healthy_0756.jpg,healthy_0756.txt,matched
train,healthy_0758,healthy_0758.jpg,healthy_0758.txt,matched
train,healthy_0759,healthy_0759.jpg,healthy_0759.txt,matched
train,healthy_0760,healthy_0760.jpg,healthy_0760.txt,matched
train,healthy_0761,healthy_0761.jpg,healthy_0761.txt,matched
train,healthy_0762,healthy_0762.jpg,healthy_0762.txt,matched
train,healthy_0763,healthy_0763.jpg,healthy_0763.txt,matched
train,healthy_0764,healthy_0764.jpg,healthy_0764.txt,matched
train,healthy_0765,healthy_0765.jpg,healthy_0765.txt,matched
train,healthy_0767,healthy_0767.jpg,healthy_0767.txt,matched
train,healthy_0770,healthy_0770.jpg,healthy_0770.txt,matched
train,healthy_0771,healthy_0771.jpg,healthy_0771.txt,matched
train,healthy_0772,healthy_0772.jpg,healthy_0772.txt,matched
train,healthy_0773,healthy_0773.jpg,healthy_0773.txt,matched
train,healthy_0775,healthy_0775.jpg,healthy_0775.txt,matched
train,healthy_0777,healthy_0777.jpg,healthy_0777.txt,matched
train,healthy_0783,healthy_0783.jpg,healthy_0783.txt,matched
train,healthy_0784,healthy_0784.jpg,healthy_0784.txt,matched
train,healthy_0785,healthy_0785.jpg,healthy_0785.txt,matched
train,healthy_0786,healthy_0786.jpg,healthy_0786.txt,matched
train,healthy_0787,healthy_0787.jpg,healthy_0787.txt,matched
train,healthy_0788,healthy_0788.jpg,healthy_0788.txt,matched
train,healthy_0791,healthy_0791.jpg,healthy_0791.txt,matched
train,healthy_0792,healthy_0792.jpg,healthy_0792.txt,matched
train,healthy_0793,healthy_0793.jpg,healthy_0793.txt,matched
train,healthy_0794,healthy_0794.jpg,healthy_0794.txt,matched
train,healthy_0795,healthy_0795.jpg,healthy_0795.txt,matched
train,healthy_0797,healthy_0797.jpg,healthy_0797.txt,matched
train,healthy_0799,healthy_0799.jpg,healthy_0799.txt,matched
train,healthy_0800,healthy_0800.jpg,healthy_0800.txt,matched
train,healthy_0801,healthy_0801.jpg,healthy_0801.txt,matched
train,healthy_0805,healthy_0805.jpg,healthy_0805.txt,matched
train,healthy_0806,healthy_0806.jpg,healthy_0806.txt,matched
train,healthy_0807,healthy_0807.jpg,healthy_0807.txt,matched
train,healthy_0809,healthy_0809.jpg,healthy_0809.txt,matched
train,healthy_0810,healthy_0810.jpg,healthy_0810.txt,matched
train,healthy_0811,healthy_0811.jpg,healthy_0811.txt,matched
train,healthy_0814,healthy_0814.jpg,healthy_0814.txt,matched
train,healthy_0815,healthy_0815.jpg,healthy_0815.txt,matched
train,healthy_0816,healthy_0816.jpg,healthy_0816.txt,matched
train,healthy_0819,healthy_0819.jpg,healthy_0819.txt,matched
train,healthy_0820,healthy_0820.jpg,healthy_0820.txt,matched
train,healthy_0822,healthy_0822.jpg,healthy_0822.txt,matched
train,healthy_0824,healthy_0824.jpg,healthy_0824.txt,matched
train,healthy_0825,healthy_0825.jpg,healthy_0825.txt,matched
train,healthy_0827,healthy_0827.jpg,healthy_0827.txt,matched
train,healthy_0828,healthy_0828.jpg,healthy_0828.txt,matched
train,healthy_0829,healthy_0829.jpg,healthy_0829.txt,matched
train,healthy_0831,healthy_0831.jpg,healthy_0831.txt,matched
train,healthy_0833,healthy_0833.jpg,healthy_0833.txt,matched
train,healthy_0834,healthy_0834.jpg,healthy_0834.txt,matched
train,healthy_0835,healthy_0835.jpg,healthy_0835.txt,matched
train,healthy_0838,healthy_0838.jpg,healthy_0838.txt,matched
train,healthy_0839,healthy_0839.jpg,healthy_0839.txt,matched
train,healthy_0841,healthy_0841.jpg,healthy_0841.txt,matched
train,healthy_0842,healthy_0842.jpg,,missing_label
train,healthy_0843,healthy_0843.jpg,healthy_0843.txt,matched
train,healthy_0844,healthy_0844.jpg,healthy_0844.txt,matched
train,healthy_0845,healthy_0845.jpg,healthy_0845.txt,matched
train,healthy_0846,healthy_0846.jpg,healthy_0846.txt,matched
train,healthy_0847,healthy_0847.jpg,healthy_0847.txt,matched
train,healthy_0848,healthy_0848.jpg,healthy_0848.txt,matched
train,healthy_0849,healthy_0849.jpg,healthy_0849.txt,matched
train,healthy_0852,healthy_0852.jpg,healthy_0852.txt,matched
train,healthy_0853,healthy_0853.jpg,healthy_0853.txt,matched
train,healthy_0854,healthy_0854.jpg,healthy_0854.txt,matched
train,healthy_0856,healthy_0856.jpg,healthy_0856.txt,matched
train,healthy_0857,healthy_0857.jpg,healthy_0857.txt,matched
train,healthy_0858,healthy_0858.jpg,healthy_0858.txt,matched
train,healthy_0859,healthy_0859.jpg,healthy_0859.txt,matched
train,healthy_0860,healthy_0860.jpg,healthy_0860.txt,matched
train,healthy_0861,healthy_0861.jpg,healthy_0861.txt,matched
train,healthy_0862,healthy_0862.jpg,healthy_0862.txt,matched
train,healthy_0863,healthy_0863.jpg,healthy_0863.txt,matched
train,healthy_0864,healthy_0864.jpg,healthy_0864.txt,matched
train,healthy_0866,healthy_0866.jpg,healthy_0866.txt,matched
train,healthy_0867,healthy_0867.jpg,healthy_0867.txt,matched
train,healthy_0869,healthy_0869.jpg,healthy_0869.txt,matched
train,healthy_0871,healthy_0871.jpg,healthy_0871.txt,matched
train,healthy_0873,healthy_0873.jpg,healthy_0873.txt,matched
train,healthy_0877,healthy_0877.jpg,healthy_0877.txt,matched
train,healthy_0879,healthy_0879.jpg,healthy_0879.txt,matched
train,healthy_0880,healthy_0880.jpg,healthy_0880.txt,matched
train,healthy_0881,healthy_0881.jpg,healthy_0881.txt,matched
train,healthy_0882,healthy_0882.jpg,healthy_0882.txt,matched
train,healthy_0883,healthy_0883.jpg,healthy_0883.txt,matched
train,healthy_0885,healthy_0885.jpg,healthy_0885.txt,matched
train,healthy_0886,healthy_0886.jpg,healthy_0886.txt,matched
train,healthy_0887,healthy_0887.jpg,healthy_0887.txt,matched
train,healthy_0888,healthy_0888.jpg,healthy_0888.txt,matched
train,healthy_0889,healthy_0889.jpg,healthy_0889.txt,matched
train,healthy_0890,healthy_0890.jpg,healthy_0890.txt,matched
train,healthy_0892,healthy_0892.jpg,healthy_0892.txt,matched
train,healthy_0893,healthy_0893.jpg,healthy_0893.txt,matched
train,healthy_0894,healthy_0894.jpg,healthy_0894.txt,matched
train,healthy_0895,healthy_0895.jpg,healthy_0895.txt,matched
train,healthy_0896,healthy_0896.jpg,healthy_0896.txt,matched
train,healthy_0897,healthy_0897.jpg,healthy_0897.txt,matched
train,healthy_0898,healthy_0898.jpg,healthy_0898.txt,matched
train,healthy_0899,healthy_0899.jpg,healthy_0899.txt,matched
train,healthy_0900,healthy_0900.jpg,healthy_0900.txt,matched
train,healthy_0901,healthy_0901.jpg,healthy_0901.txt,matched
train,healthy_0902,healthy_0902.jpg,healthy_0902.txt,matched
train,healthy_0903,healthy_0903.jpg,healthy_0903.txt,matched
train,healthy_0904,healthy_0904.jpg,healthy_0904.txt,matched
train,healthy_0906,healthy_0906.jpg,healthy_0906.txt,matched
train,healthy_0907,healthy_0907.jpg,healthy_0907.txt,matched
train,healthy_0908,healthy_0908.jpg,healthy_0908.txt,matched
train,healthy_0909,healthy_0909.jpg,healthy_0909.txt,matched
train,healthy_0910,healthy_0910.jpg,healthy_0910.txt,matched
train,healthy_0911,healthy_0911.jpg,healthy_0911.txt,matched
train,healthy_0913,healthy_0913.jpg,healthy_0913.txt,matched
train,healthy_0915,healthy_0915.jpg,healthy_0915.txt,matched
train,healthy_0916,healthy_0916.jpg,healthy_0916.txt,matched
train,healthy_0917,healthy_0917.jpg,healthy_0917.txt,matched
train,healthy_0918,healthy_0918.jpg,healthy_0918.txt,matched
train,healthy_0919,healthy_0919.jpg,healthy_0919.txt,matched
train,healthy_0920,healthy_0920.jpg,healthy_0920.txt,matched
train,healthy_0921,healthy_0921.jpg,healthy_0921.txt,matched
train,healthy_0922,healthy_0922.jpg,healthy_0922.txt,matched
train,healthy_0924,healthy_0924.jpg,healthy_0924.txt,matched
train,healthy_0927,healthy_0927.jpg,healthy_0927.txt,matched
train,healthy_0928,healthy_0928.jpg,healthy_0928.txt,matched
train,healthy_0930,healthy_0930.jpg,healthy_0930.txt,matched
train,healthy_0931,healthy_0931.jpg,healthy_0931.txt,matched
train,healthy_0935,healthy_0935.jpg,healthy_0935.txt,matched
train,healthy_0936,healthy_0936.jpg,healthy_0936.txt,matched
train,healthy_0938,healthy_0938.jpg,healthy_0938.txt,matched
train,healthy_0940,healthy_0940.jpg,healthy_0940.txt,matched
train,healthy_0941,healthy_0941.jpg,healthy_0941.txt,matched
train,healthy_0945,healthy_0945.jpg,healthy_0945.txt,matched
train,healthy_0946,healthy_0946.jpg,healthy_0946.txt,matched
train,healthy_0948,healthy_0948.jpg,healthy_0948.txt,matched
train,healthy_0949,healthy_0949.jpg,healthy_0949.txt,matched
train,healthy_0950,healthy_0950.jpg,healthy_0950.txt,matched
train,healthy_0952,healthy_0952.jpg,healthy_0952.txt,matched
train,healthy_0953,healthy_0953.jpg,healthy_0953.txt,matched
train,healthy_0956,healthy_0956.jpg,healthy_0956.txt,matched
train,healthy_0958,healthy_0958.jpg,healthy_0958.txt,matched
train,healthy_0960,healthy_0960.jpg,healthy_0960.txt,matched
train,healthy_0963,healthy_0963.jpg,healthy_0963.txt,matched
train,healthy_0964,healthy_0964.jpg,healthy_0964.txt,matched
train,healthy_0965,healthy_0965.jpg,healthy_0965.txt,matched
train,healthy_0967,healthy_0967.jpg,healthy_0967.txt,matched
train,healthy_0968,healthy_0968.jpg,healthy_0968.txt,matched
train,healthy_0969,healthy_0969.jpg,healthy_0969.txt,matched
train,healthy_0970,healthy_0970.jpg,healthy_0970.txt,matched
train,healthy_0971,healthy_0971.jpg,healthy_0971.txt,matched
train,healthy_0973,healthy_0973.jpg,healthy_0973.txt,matched
train,healthy_0974,healthy_0974.jpg,healthy_0974.txt,matched
train,healthy_0975,healthy_0975.jpg,healthy_0975.txt,matched
train,healthy_0976,healthy_0976.jpg,healthy_0976.txt,matched
train,healthy_0977,healthy_0977.jpg,healthy_0977.txt,matched
train,healthy_0981,healthy_0981.jpg,healthy_0981.txt,matched
train,healthy_0984,healthy_0984.jpg,healthy_0984.txt,matched
train,healthy_0986,healthy_0986.jpg,healthy_0986.txt,matched
train,healthy_0987,healthy_0987.jpg,healthy_0987.txt,matched
train,healthy_0988,healthy_0988.jpg,healthy_0988.txt,matched
train,healthy_0989,healthy_0989.jpg,healthy_0989.txt,matched
train,healthy_0991,healthy_0991.jpg,healthy_0991.txt,matched
train,healthy_0992,healthy_0992.jpg,healthy_0992.txt,matched
train,healthy_0994,healthy_0994.jpg,healthy_0994.txt,matched
train,healthy_0995,healthy_0995.jpg,healthy_0995.txt,matched
train,healthy_0996,healthy_0996.jpg,healthy_0996.txt,matched
train,healthy_0997,healthy_0997.jpg,healthy_0997.txt,matched
train,healthy_0998,healthy_0998.jpg,healthy_0998.txt,matched
train,healthy_0999,healthy_0999.jpg,healthy_0999.txt,matched
train,healthy_1000,healthy_1000.jpg,healthy_1000.txt,matched
train,healthy_1002,healthy_1002.jpg,healthy_1002.txt,matched
train,healthy_1003,healthy_1003.jpg,healthy_1003.txt,matched
train,healthy_1006,healthy_1006.jpg,healthy_1006.txt,matched
train,healthy_1007,healthy_1007.jpg,healthy_1007.txt,matched
train,healthy_1008,healthy_1008.jpg,healthy_1008.txt,matched
train,healthy_1010,healthy_1010.jpg,healthy_1010.txt,matched
train,healthy_1011,healthy_1011.jpg,healthy_1011.txt,matched
train,healthy_1012,healthy_1012.jpg,healthy_1012.txt,matched
train,healthy_1013,healthy_1013.jpg,healthy_1013.txt,matched
train,healthy_1015,healthy_1015.jpg,healthy_1015.txt,matched
train,healthy_1016,healthy_1016.jpg,healthy_1016.txt,matched
train,healthy_1017,healthy_1017.jpg,healthy_1017.txt,matched
train,healthy_1018,healthy_1018.jpg,healthy_1018.txt,matched
train,healthy_1019,healthy_1019.jpg,healthy_1019.txt,matched
train,healthy_1020,healthy_1020.jpg,healthy_1020.txt,matched
train,healthy_1021,healthy_1021.jpg,healthy_1021.txt,matched
train,healthy_1022,healthy_1022.jpg,healthy_1022.txt,matched
train,healthy_1024,healthy_1024.jpg,healthy_1024.txt,matched
train,healthy_1025,healthy_1025.jpg,healthy_1025.txt,matched
train,healthy_1026,healthy_1026.jpg,healthy_1026.txt,matched
train,healthy_1027,healthy_1027.jpg,healthy_1027.txt,matched
train,healthy_1029,healthy_1029.jpg,healthy_1029.txt,matched
train,healthy_1030,healthy_1030.jpg,healthy_1030.txt,matched
train,healthy_1033,healthy_1033.jpg,healthy_1033.txt,matched
train,healthy_1034,healthy_1034.jpg,healthy_1034.txt,matched
train,healthy_1035,healthy_1035.jpg,healthy_1035.txt,matched
train,healthy_1036,healthy_1036.jpg,healthy_1036.txt,matched
train,healthy_1037,healthy_1037.jpg,healthy_1037.txt,matched
train,healthy_1038,healthy_1038.jpg,healthy_1038.txt,matched
train,healthy_1039,healthy_1039.jpg,healthy_1039.txt,matched
train,healthy_1042,healthy_1042.jpg,healthy_1042.txt,matched
train,healthy_1043,healthy_1043.jpg,healthy_1043.txt,matched
train,healthy_1044,healthy_1044.jpg,healthy_1044.txt,matched
train,healthy_1045,healthy_1045.jpg,healthy_1045.txt,matched
train,healthy_1046,healthy_1046.jpg,healthy_1046.txt,matched
train,healthy_1047,healthy_1047.jpg,healthy_1047.txt,matched
train,healthy_1048,healthy_1048.jpg,healthy_1048.txt,matched
train,healthy_1049,healthy_1049.jpg,,missing_label
train,healthy_1050,healthy_1050.jpg,healthy_1050.txt,matched
train,healthy_1052,healthy_1052.jpg,healthy_1052.txt,matched
train,healthy_1054,healthy_1054.jpg,healthy_1054.txt,matched
train,healthy_1056,healthy_1056.jpg,healthy_1056.txt,matched
train,healthy_1058,healthy_1058.jpg,healthy_1058.txt,matched
train,healthy_1059,healthy_1059.jpg,healthy_1059.txt,matched
train,healthy_1060,healthy_1060.jpg,healthy_1060.txt,matched
train,healthy_1062,healthy_1062.jpg,healthy_1062.txt,matched
train,healthy_1063,healthy_1063.jpg,healthy_1063.txt,matched
train,healthy_1064,healthy_1064.jpg,healthy_1064.txt,matched
train,healthy_1065,healthy_1065.jpg,healthy_1065.txt,matched
train,healthy_1066,healthy_1066.jpg,healthy_1066.txt,matched
train,healthy_1067,healthy_1067.jpg,healthy_1067.txt,matched
train,healthy_1068,healthy_1068.jpg,healthy_1068.txt,matched
train,healthy_1069,healthy_1069.jpg,healthy_1069.txt,matched
train,healthy_1070,healthy_1070.jpg,healthy_1070.txt,matched
train,healthy_1071,healthy_1071.jpg,healthy_1071.txt,matched
train,healthy_1073,healthy_1073.jpg,healthy_1073.txt,matched
train,healthy_1074,healthy_1074.jpg,healthy_1074.txt,matched
train,healthy_1075,healthy_1075.jpg,healthy_1075.txt,matched
train,healthy_1077,healthy_1077.jpg,healthy_1077.txt,matched
train,healthy_1078,healthy_1078.jpg,healthy_1078.txt,matched
train,healthy_1081,healthy_1081.jpg,healthy_1081.txt,matched
train,healthy_1083,healthy_1083.jpg,healthy_1083.txt,matched
train,healthy_1084,healthy_1084.jpg,healthy_1084.txt,matched
train,healthy_1085,healthy_1085.jpg,healthy_1085.txt,matched
train,healthy_1086,healthy_1086.jpg,healthy_1086.txt,matched
train,healthy_1087,healthy_1087.jpg,healthy_1087.txt,matched
train,healthy_1089,healthy_1089.jpg,healthy_1089.txt,matched
train,healthy_1090,healthy_1090.jpg,healthy_1090.txt,matched
train,healthy_1092,healthy_1092.jpg,healthy_1092.txt,matched
train,healthy_1093,healthy_1093.jpg,healthy_1093.txt,matched
train,healthy_1094,healthy_1094.jpg,healthy_1094.txt,matched
train,healthy_1095,healthy_1095.jpg,healthy_1095.txt,matched
train,healthy_1100,healthy_1100.jpg,healthy_1100.txt,matched
train,healthy_1101,healthy_1101.jpg,healthy_1101.txt,matched
train,healthy_1102,healthy_1102.jpg,healthy_1102.txt,matched
train,healthy_1104,healthy_1104.jpg,healthy_1104.txt,matched
train,healthy_1105,healthy_1105.jpg,healthy_1105.txt,matched
train,healthy_1106,healthy_1106.jpg,healthy_1106.txt,matched
train,healthy_1107,healthy_1107.jpg,healthy_1107.txt,matched
train,healthy_1108,healthy_1108.jpg,healthy_1108.txt,matched
train,healthy_1109,healthy_1109.jpg,healthy_1109.txt,matched
train,healthy_1110,healthy_1110.jpg,healthy_1110.txt,matched
train,healthy_1111,healthy_1111.jpg,healthy_1111.txt,matched
train,healthy_1112,healthy_1112.jpg,healthy_1112.txt,matched
train,healthy_1113,healthy_1113.jpg,healthy_1113.txt,matched
train,healthy_1115,healthy_1115.jpg,healthy_1115.txt,matched
train,healthy_1116,healthy_1116.jpg,healthy_1116.txt,matched
train,healthy_1118,healthy_1118.jpg,healthy_1118.txt,matched
train,healthy_1120,healthy_1120.jpg,healthy_1120.txt,matched
train,healthy_1121,healthy_1121.jpg,healthy_1121.txt,matched
train,healthy_1122,healthy_1122.jpg,healthy_1122.txt,matched
train,healthy_1123,healthy_1123.jpg,healthy_1123.txt,matched
train,healthy_1124,healthy_1124.jpg,healthy_1124.txt,matched
train,healthy_1125,healthy_1125.jpg,healthy_1125.txt,matched
train,healthy_1126,healthy_1126.jpg,healthy_1126.txt,matched
train,healthy_1127,healthy_1127.jpg,healthy_1127.txt,matched
train,healthy_1128,healthy_1128.jpg,healthy_1128.txt,matched
train,healthy_1129,healthy_1129.jpg,healthy_1129.txt,matched
train,healthy_1130,healthy_1130.jpg,healthy_1130.txt,matched
train,healthy_1131,healthy_1131.jpg,healthy_1131.txt,matched
train,healthy_1132,healthy_1132.jpg,healthy_1132.txt,matched
train,healthy_1133,healthy_1133.jpg,healthy_1133.txt,matched
train,healthy_1134,healthy_1134.jpg,healthy_1134.txt,matched
train,healthy_1135,healthy_1135.jpg,healthy_1135.txt,matched
train,healthy_1136,healthy_1136.jpg,healthy_1136.txt,matched
train,healthy_1137,healthy_1137.jpg,healthy_1137.txt,matched
train,healthy_1139,healthy_1139.jpg,healthy_1139.txt,matched
train,healthy_1140,healthy_1140.jpg,healthy_1140.txt,matched
train,healthy_1143,healthy_1143.jpg,healthy_1143.txt,matched
train,healthy_1144,healthy_1144.jpg,healthy_1144.txt,matched
train,healthy_1145,healthy_1145.jpg,healthy_1145.txt,matched
train,healthy_1146,healthy_1146.jpg,healthy_1146.txt,matched
train,healthy_1148,healthy_1148.jpg,healthy_1148.txt,matched
train,healthy_1150,healthy_1150.jpg,healthy_1150.txt,matched
train,healthy_1151,healthy_1151.jpg,healthy_1151.txt,matched
train,healthy_1152,healthy_1152.jpg,healthy_1152.txt,matched
train,healthy_1153,healthy_1153.jpg,healthy_1153.txt,matched
train,healthy_1155,healthy_1155.jpg,healthy_1155.txt,matched
train,healthy_1156,healthy_1156.jpg,healthy_1156.txt,matched
train,healthy_1158,healthy_1158.jpg,healthy_1158.txt,matched
train,healthy_1159,healthy_1159.jpg,healthy_1159.txt,matched
train,healthy_1161,healthy_1161.jpg,healthy_1161.txt,matched
train,healthy_1162,healthy_1162.jpg,healthy_1162.txt,matched
train,healthy_1163,healthy_1163.jpg,healthy_1163.txt,matched
train,healthy_1164,healthy_1164.jpg,healthy_1164.txt,matched
train,healthy_1165,healthy_1165.jpg,healthy_1165.txt,matched
train,healthy_1166,healthy_1166.jpg,healthy_1166.txt,matched
train,healthy_1167,healthy_1167.jpg,healthy_1167.txt,matched
train,healthy_1169,healthy_1169.jpg,healthy_1169.txt,matched
train,healthy_1170,healthy_1170.jpg,healthy_1170.txt,matched
train,healthy_1174,healthy_1174.jpg,healthy_1174.txt,matched
train,healthy_1175,healthy_1175.jpg,healthy_1175.txt,matched
train,healthy_1176,healthy_1176.jpg,healthy_1176.txt,matched
train,healthy_1177,healthy_1177.jpg,healthy_1177.txt,matched
train,healthy_1180,healthy_1180.jpg,healthy_1180.txt,matched
train,healthy_1181,healthy_1181.jpg,healthy_1181.txt,matched
train,healthy_1183,healthy_1183.jpg,healthy_1183.txt,matched
train,healthy_1184,healthy_1184.jpg,healthy_1184.txt,matched
train,healthy_1185,healthy_1185.jpg,healthy_1185.txt,matched
train,healthy_1186,healthy_1186.jpg,healthy_1186.txt,matched
train,healthy_1189,healthy_1189.jpg,healthy_1189.txt,matched
train,healthy_1190,healthy_1190.jpg,healthy_1190.txt,matched
train,healthy_1191,healthy_1191.jpg,healthy_1191.txt,matched
train,healthy_1192,healthy_1192.jpg,healthy_1192.txt,matched
train,healthy_1193,healthy_1193.jpg,healthy_1193.txt,matched
train,healthy_1194,healthy_1194.jpg,healthy_1194.txt,matched
train,healthy_1196,healthy_1196.jpg,healthy_1196.txt,matched
train,healthy_1197,healthy_1197.jpg,healthy_1197.txt,matched
train,healthy_1198,healthy_1198.jpg,healthy_1198.txt,matched
train,healthy_1199,healthy_1199.jpg,healthy_1199.txt,matched
train,healthy_1200,healthy_1200.jpg,healthy_1200.txt,matched
train,healthy_1201,healthy_1201.jpg,healthy_1201.txt,matched
train,healthy_1202,healthy_1202.jpg,healthy_1202.txt,matched
