split,image,label,image_sha256,label_sha256
train,images/train/healthy_0057.jpg,labels/train/healthy_0057.txt,220947ef6e9f42e5e76002d919711d6bc241cf4006a2ef27d7a002e99c035fcd,e9338f6c149694d268f130009bbfa6d322b8d445dee413907c6f8b06e82fa8e4
train,images/train/healthy_0058.jpg,labels/train/healthy_0058.txt,65069d8e05dd54ea4a53aadc286aa3682ac7108442af7e5dbd072ae1bb4af286,e34ccbb448cd19b27faae61b5b9c991a168fecefbe0747bce7f4e40c9e6879e0
train,images/train/healthy_0059.jpg,labels/train/healthy_0059.txt,c7f9668cb2a33216c8398f60bd43fad57a9e2e7132eca8dbf01133c7dd179983,9dbf26dd7a387fc56b4a0709a272bc79dde9c204747733d8b3f93601aa1596b4
train,images/train/healthy_0063.jpg,labels/train/healthy_0063.txt,c5521b2e89ae42842cc19b2edf788dae70fe4addc18cdcb75ce30aa72a4d4df2,8d765e80c3111e93310286ef69e3179a0e488f252aaad0f0de4cbdf29bbbe15d
train,images/train/healthy_0064.jpg,labels/train/healthy_0064.txt,6e5ed4131de5c9a504c6135cf4d10ee48fec7f0a7a4da80f31de7e76033cb485,9a7fcc70a039228fafd5cbdfed7fabed10bf014a81cc84881789418ed167bc83
train,images/train/healthy_0065.jpg,labels/train/healthy_0065.txt,a49afda39321c02add4809964b83f7ba9c8ecf00b0312681a795dc6d2dea53c6,e51a11e56d1654c321a379dd5a68d239f110c8f7d08314c0cab6627f435e5252
train,images/train/healthy_0066.jpg,labels/train/healthy_0066.txt,204336d180dcb06a5dba390f561b47886817d4c553e68a36c80532ff16d9f2dc,0171c868664406652a6fc525e10370c93a1119dab0bd17e1084ab7900bd71640
train,images/train/healthy_0067.jpg,labels/train/healthy_0067.txt,31752e96882d091c2dc2eafb5b16864e45a9e236f810e97a77e8350dd61d81ec,e158f19cb3ef53ac95f0ecfa8f157f3025216789e15d972fbf15e5dd2992ece6
train,images/train/healthy_0068.jpg,labels/train/healthy_0068.txt,149fc6ce7fd083c5b9c5df300e209b602d6b6e5a80a6d5f51f8563c9a166910a,08343e3979ec65e5711e0f4a322624d874fe2c99ce258369514b2cf23a9ea882
train,images/train/healthy_0069.jpg,labels/train/healthy_0069.txt,aecf6cc04563caccbeabc807e2086d7130ac4758a858fe38f8f46139d49e5949,03d6cc7a51a30ded0d03ace9d463e1b451aed46c8f29256c0d0995f090ed39d0
train,images/train/healthy_0070.jpg,labels/train/healthy_0070.txt,f5b2b1c80ce058c2886ca51dbf24a580cc90df77e070d8bb95faa4620de35dd0,82024a09b6b5143fdf558e81b1e4e1f4a1f9251049e6f3b4d7b2392cbf231579
train,images/train/healthy_0071.jpg,labels/train/healthy_0071.txt,8046437a9fc367af3fc77ba47d2740492ff16756d53b6832a67aa1b3a4e41503,b47566dd5c29ea25ed6a3aea815e97ae653a759f86f04c64ccfd19893c914a04
train,images/train/healthy_0072.jpg,labels/train/healthy_0072.txt,c35d43a5b41a1f98c9e0e8c0a5d04fa5ecbf02b5300b6ee911e0ccb54839ef25,ac6d89e5f39eceee837eb2c8aa8ea5d8999558f7637820829a938cd8f83902a6
train,images/train/healthy_0073.jpg,labels/train/healthy_0073.txt,a1b4411c351fac0fc06179e9aebcdc12b6037595a4a746865177cbe1858837d9,6383972ce573c1e710f258183a4040423911f06953e85d65427bb59528916572
train,images/train/healthy_0074.jpg,labels/train/healthy_0074.txt,a9d21e7d446f3056f02127de8987c1ddc4df0a83c7f45cc95528f4ec97239003,7efc722873e764b0a231efb3e1f0456a4ca5292ac9f26deeeddf1811bbf825f8
train,images/train/healthy_0075.jpg,labels/train/healthy_0075.txt,765ecae3bc7f52053496b2fcb86429829f4d4150aa71a2c5a2fbe9ba5c234488,2a48df2d19ec01ae9513d2c884ddf652933f0d975db6fb85e4d1a801e309b19f
train,images/train/healthy_0076.jpg,labels/train/healthy_0076.txt,b7495f9684d4834a1449f22cc8798e5e4b072575e5340a5b7e17620d208626ad,f94193c8f15e865e3dda74b2b7a06afb77ad8eb6342ea33d3360fed7fd966943
train,images/train/healthy_0077.jpg,labels/train/healthy_0077.txt,b7c1eb7f64f93b102546d2066183e5bcb99ae6de017d009da9f3d13ef9e01382,eea60d7928bd77be1c3280b7ca38b4bc5e388ee3fa27102a32e25f8dbf5de72c
train,images/train/healthy_0078.jpg,labels/train/healthy_0078.txt,1868a17cddd8076d76210819371500bb8b7a5c40646af8061a5ea0e922efc02b,ffcce18a4d71eec014cbed49df70ef640ecf81c6c22bdbbc62dbc491d40497df
train,images/train/healthy_0079.jpg,labels/train/healthy_0079.txt,4181972e1d8d739521b8ff3a3776d1601413b8758010c62c940bd936176994db,b53188b0165166df25a1a1b6e4fcb6c340e6091442fe90f7228b53878f6cbe9e
train,images/train/healthy_0080.jpg,labels/train/healthy_0080.txt,91de7d91457c689930938e8a970c32d4801e6dec333729fdcfd4b2ab04f60604,c00c75d37817218287a3bb0121a59ffb74e845be40b0418834a933fda9e90037
train,images/train/healthy_0081.jpg,labels/train/healthy_0081.txt,0653cb96b8cf4046a4f4f7499ea71924c88de3a22feca553c9c3c8890335671e,6a4273eba455a481274f6457150b7696b9b5092696ef67e821c2ce245bc34ced
train,images/train/healthy_0082.jpg,labels/train/healthy_0082.txt,4896fb166bbeb8d17ea4efecb07978d8956018ae3e9c4a8644e6abb2e6ea80ed,eda2bc91ce8d7d89bd1781fbb6f939dcfd8cbc67bbf0268b9254f37851943ca6
train,images/train/healthy_0083.jpg,labels/train/healthy_0083.txt,ff4d8637044a593baecd666ab215447cd9e98c321df1948701cb835d7d9495f9,51dda8c890ee341eeaded9a7756b655609ad2ff59ce96428d870e8933219abd6
train,images/train/healthy_0084.jpg,labels/train/healthy_0084.txt,834243b5af0a3b9fa2887401ce9e5409cc5f01d01e8da588b8a4698ddfa5ca45,ca19fbc097512980abdd149a80336fe914cdfb3cad652ebf1f3828a94e5e0262
train,images/train/healthy_0085.jpg,labels/train/healthy_0085.txt,0e7ac95bf8c815489b83465ab9b55ac6c3cc1ea9bd844d35a3d701f6d1c813c1,20412ffd1db3b87897540a1facb5e1e3f0d5a27e6985123e32848763daeb2b29
train,images/train/healthy_0086.jpg,labels/train/healthy_0086.txt,0f38b1472dbb1ac5213ffd97964182a49d2bbc6b51ac841d28eef10537e4a4a0,73019a0fd5b51b54ea7071827a071afebc9d860944d78fa4fd3f650a44419da5
train,images/train/healthy_0087.jpg,labels/train/healthy_0087.txt,71f9862dc6acac9b98d1d4670584dd643cbbc537a9c4edb6d9d95fdc5ba66826,de70a849fba56fb0506efe19ae10d5021ccdf8f4f0b0f773334844922c57e102
train,images/train/healthy_0088.jpg,labels/train/healthy_0088.txt,0c02c4ab0457a45505fded3b79e191df3a6282458ea536cba3db2dbb8d6de708,05393167815d006fa44669a420e8eecbd5c66dc77ffde53350268b1da09e47a8
train,images/train/healthy_0089.jpg,labels/train/healthy_0089.txt,f8d0a0c443f5754e37a0adc00372512b1eba81571d0dcf151ee715d6fa9acf53,354645295e1cbb964be8329394fe1a681aec110fd2fd14ff96482ccb442a4a6b
train,images/train/healthy_0090.jpg,labels/train/healthy_0090.txt,9c5bdafe9871a29f43ddd8405b58d3924bfafb7f9f44686c224e5a3d88287dad,23a01208ba80026d3efc32fb92da63223a0cd99bf81662c5458c99b760def656
train,images/train/healthy_0091.jpg,labels/train/healthy_0091.txt,bfee4ec46be87fc666f8db951e3a3203f17d80801a6e595816475be9700b8e90,b8ffbc4e877775466ec8d9a2f34373c18a7e13ae261568c09719a778ca2504c6
train,images/train/healthy_0092.jpg,labels/train/healthy_0092.txt,7c7801f6da5d8cd95ad6fbe96258e9fd136532b70b026186d3ab98fda4192398,be47bb187d46f89267ebc22fe48832ad61ef979fc80ed6ab34c47994a6442879
train,images/train/healthy_0093.jpg,labels/train/healthy_0093.txt,91d37a3399bf61b53b75f7eddc122f5dcc02bd602982a3d05bb39d6cf9cdab34,578876765926408c0b3f36447f660271e5a920d157d925e71fdd0c12d1f72adc
train,images/train/healthy_0094.jpg,labels/train/healthy_0094.txt,fa741ae4a599ed381fbf416c826a0bfb6a6bc87cd1a109d57d69fd62914acf05,548a2c6fb5c431c4fc23588275e1d895d3f5bf0e3476614eb8fc70f84404a631
train,images/train/healthy_0095.jpg,labels/train/healthy_0095.txt,ea682b4b27126355538740ba80be386c775b7c8523bb00f9142e48cf6d9e0a3d,e7893404357d003abd00b37575bf291c4be0aa5e2df2a4114d53ac8f7a39b07e
train,images/train/healthy_0096.jpg,labels/train/healthy_0096.txt,60cb6e44cd288302e442a7ef23d7715b504ae00e9f84fd48b0fba2ca98e1fe6a,60192d95f7589f00e8c8c5ca1e27c164e3a6a980d55eaf8e4415e1988550ddea
train,images/train/healthy_0097.jpg,labels/train/healthy_0097.txt,a44e6854f8ae99edaf71cf30a625373c5840aa4474bceee43c82a12426879665,777256c26c8b66211b553e34995ab0964f977e6ad2bb1996ebb17bb7512079a0
train,images/train/healthy_0125.jpg,labels/train/healthy_0125.txt,3f637f159f43a8d3e2afcbdad367700a84c91a3075345b3d12548d992f25af20,85f5250a967b3b5dcaf74ce6b411347cea08e9f7f1bbaeead46485f5e9d90baf
train,images/train/healthy_0126.jpg,labels/train/healthy_0126.txt,9d3af829c31dc44fb780f453d7b29120be6ca13abb8e6b898934e2ab475a0d3b,52fbe5ecb96c060bfa2da9f3a25be0b17d273447be6c51a6a8bac7029ec2383a
train,images/train/healthy_0127.jpg,labels/train/healthy_0127.txt,0d4d7f3ac496c879f048fa82d3ca6c509228f0e78d1092c428d95c96a478e42b,dd1fc8cf1a7b10ac42a4b4921ef2a933de5443fe50d75c2ebd313b8a94c2473a
train,images/train/healthy_0128.jpg,labels/train/healthy_0128.txt,fd0e736696611449750c09aa48961110eed42f5212949d80fd2cd86605682665,da53ddee9e7ac2cb9120f4fa70e5850c23a8227408675d1a9687024e38111b72
train,images/train/healthy_0129.jpg,labels/train/healthy_0129.txt,7f908e982110fb64cf15feac683c15b6cf218f925a7a0a3e036e0dbdb06e4c38,952af11ea26eb5e0ed731c23e6722aa4d9ae728d91892d7d156ece73336b5e74
train,images/train/healthy_0130.jpg,labels/train/healthy_0130.txt,99d1109c98da294d05bdb4a78944bbcd3a798357658f8bdd1af27cd9a44390eb,3f3736e14d163319018acf9ae0d9af29e3ca23aaae9af419f4db56607a6cfa13
train,images/train/healthy_0131.jpg,labels/train/healthy_0131.txt,c0b876405638fe7b47d1d4962bdf44ff229368a5f5e02b0989381e03abe3a5b5,18e2947123ce856287e92f31b98d96a15ac7a9e6711e4d481213347b716f065d
train,images/train/healthy_0132.jpg,labels/train/healthy_0132.txt,7ee3a94568668241bc95f9cbdf83e62ab33559f16ad3d2c75618397cc798a3a5,c4e3775f517733c8bde7a8adba225efe67aabc729cb9ac07081d417726367c64
train,images/train/healthy_0133.jpg,labels/train/healthy_0133.txt,daf6ee1336fee657ceee210c0b4559cd1874ee73ec0e0198954e23894a478995,054cc70b0d1e29c20b9bb953b41e2f9a1083c33905058048d018c2804374d987
train,images/train/healthy_0134.jpg,labels/train/healthy_0134.txt,43d98d37e9abc64924c0736483b66dc6f240fe68d9f4459d6a81d85cb28d0e0e,0513eca3632f3ff9b4d209754c8864cdeb0d30dad791c447d3b77b0702a17816
train,images/train/healthy_0135.jpg,labels/train/healthy_0135.txt,4e37dff154e933ee75a3874695ffe53c99b184f66d6e87323dbf16302930cb40,bf8029bb36cb6479352ce36751eaf8c17e2c62b84e92b41e297b7aa76fc8d006
train,images/train/healthy_0136.jpg,labels/train/healthy_0136.txt,15516b18b87515ca5c2ea28f3dd557acc3fa25248d2d9d257d39fa7dfb1b1a6b,1cf68e608df39450c332082b014ca05fa755fa19001be6ea798c61156cfc51c6
train,images/train/healthy_0137.jpg,labels/train/healthy_0137.txt,76450d4625aaa180842b4f705f3ac4a670731866b5e9af15c246d6f65258d07d,5a410e54dba4ea23f0b3be41bcbbc5f49dc5b52617c1ff94a239075e47be0ea7
train,images/train/healthy_0138.jpg,labels/train/healthy_0138.txt,e214bc635a7b2e5274bc75d1f139211c4b9adb6f17093697c7e2872c388fbac8,435315633244d9b5b00af44be731cb071076af425350ab7ab3e264b674c792fe
train,images/train/healthy_0139.jpg,labels/train/healthy_0139.txt,a8933ba95750bbc96337693889cf150b3ab99b475bb424ed14baebb401ff3953,76b80139e7a07a43ecbb3b73b55b617737e1e75795c591702649cc1ff1fd5d2f
train,images/train/healthy_0140.jpg,labels/train/healthy_0140.txt,bbb6100d4afe6212caf9d188b1dfd580e4daa1f5a3a577501d98073447ea76ef,54b82e05835fe3bd0dd37a272669197e8c983bfd879d797549cd6403b82fc6dd
train,images/train/healthy_0141.jpg,labels/train/healthy_0141.txt,fed7f942be5b9f3ed4dd9ed6f7d9ac573421b4d9793ccaccf7b55b66f530a6d0,741a9b280e213d4f333c8014ca2c1a1eb591915ba5ff7bc31aafbae48659566b
train,images/train/healthy_0142.jpg,labels/train/healthy_0142.txt,fed7f942be5b9f3ed4dd9ed6f7d9ac573421b4d9793ccaccf7b55b66f530a6d0,8624c249a35718755509195fe2a7d1e3c89d482918c7670fc11d536ea8c79bb0
train,images/train/healthy_0143.jpg,labels/train/healthy_0143.txt,0a962fc3c6792ee30d4f2f08b05fbdcff2a69631e764af9fee8da5625d998f82,3b1d64ed53b5f5b75ad8b03271ad1f0e71467342755edccf1a3a30089e4d9977
train,images/train/healthy_0144.jpg,labels/train/healthy_0144.txt,0a962fc3c6792ee30d4f2f08b05fbdcff2a69631e764af9fee8da5625d998f82,21d9b0b7391879a93d744de446fa609e9fee2fa1a612a5735dd7261e7f2236e5
train,images/train/healthy_0145.jpg,labels/train/healthy_0145.txt,a22591830bc2dbd9386152d9cc55948b4ab4eb73c6d1cc7a23ac6ac825691b02,b5c21fd9819580662c56996cd6de88a7df9ef274a20113c0b526114c3e9a6e8d
train,images/train/healthy_0146.jpg,labels/train/healthy_0146.txt,ad841f91dd7ea63228f67d2afc682037ad3fb52ec9a2fc1bfb50f9796e69173e,654594d22e6fa7ceee2ecebbfc7fce6bdf6eb972f37c7dcf865f68555fbb3e3f
train,images/train/healthy_0147.jpg,labels/train/healthy_0147.txt,6e46d773636d7c49e4ba4cd74d9a841ff23e4427a429b33524e1b08f9c18a889,69dedb04eb9ce85b0cafdeef0c8df96ec7a1046ea51187e7a5a72fde28267d84
train,images/train/healthy_0148.jpg,labels/train/healthy_0148.txt,fcf0089999ef51f49af545cdc4a48695e72eeafa85acc3e8111cabb94765a7ea,c3a19b92a430af3f8b4fd52098afb7639b6558958dd13ee5aacf68165b0df08f
train,images/train/healthy_0149.jpg,labels/train/healthy_0149.txt,33ac3fa3659905fb5a0d5056c7addfb53897f245e0311d2ff9914991e6089d49,f8392fb5411ef61255658202c77dc192b6712f81cf5ee07e4725c92da608af21
train,images/train/healthy_0150.jpg,labels/train/healthy_0150.txt,22f3184446949b057c938641a8420f5ca837e0e8165b36a5cd595f77ba947b71,349530ac20fd9e48347a5f478b6e2f3bbbb5a022b7e5b896da5d435f35fb22a1
train,images/train/healthy_0153.jpg,labels/train/healthy_0153.txt,4237fa8211d986f46fd6c663312b32c66f5328cfd10012d9210f8a4759832776,1926116ea27745f4afc16f0fcc92a6352be710fe33b13dec55e5ad899c340097
train,images/train/healthy_0154.jpg,labels/train/healthy_0154.txt,0eab76beca64d497b8a26a628c4fb32457e70691529d4657c7c660e352a95918,0175bf58c3c7e8f5d0c3e69b793da9ac9c9d8879d2d5c961196f082183aa97c7
train,images/train/healthy_0155.jpg,labels/train/healthy_0155.txt,482d4dc53a0d15fa10f78fd3dcef2d2d9caa1cf0f9fc3071831d01b4975744fe,d4662d19d2633eab44db9a5fd736d7f278e6ab4590c0599152582b344ab184dc
train,images/train/healthy_0156.jpg,labels/train/healthy_0156.txt,134059cc8db97c723add39273acc687d94be98c379653f45b891178e48556713,09cd622f462401605a7a03adeb92885190d3b201d79e9f72539256e15d2df891
train,images/train/healthy_0157.jpg,labels/train/healthy_0157.txt,74d42345fd3be86e98146019085bba82fe628c66db7c8956313df613e154703c,83410400399e0c16da7125bb1b5a1f4c06d967fcb8eac178aa88500c4548ecab
train,images/train/healthy_0158.jpg,labels/train/healthy_0158.txt,bdf9fd9d7b71f70edc013093890a2865eba85682480bcb944c19dcfe130c09db,8e493e1bf39e9193df65fecef6c9255a0023c63e2469944be33dad2e5f4764d9
train,images/train/healthy_0159.jpg,labels/train/healthy_0159.txt,118eaa20a74b038d249fdd08e66ebc717d5b2049fb738aa396dbe1038390302b,47241fbe7c8a4bf7b3e3ceda596943a8ed4585bb215eccecc32059c070aa102c
train,images/train/healthy_0160.jpg,labels/train/healthy_0160.txt,74011ba4804c3c9f4145fd286d9bbd9765fa27ede08131102d19936e5ac5ed72,1bbdf37349410315cfdc56114fd61625db908f0f894696e08069efd208f8f72b
train,images/train/healthy_0161.jpg,labels/train/healthy_0161.txt,ce2014eb7d9b5a12586949921736874fbd59194b162416460c0896f241d96665,2e52e6e44542e0f91956696ed85c115bbab4f1ca33bc49e79ed7104711a7c04b
train,images/train/healthy_0162.jpg,labels/train/healthy_0162.txt,d0b638cd99d0b918520c9126ca2c5f5d985b5c20cfc7641e21250b28d17fd294,f1e9a70becd6e8956e65fb592f69de976e70640aa4a0e9b12676f330d346b00e
train,images/train/healthy_0163.jpg,labels/train/healthy_0163.txt,bea8a4c206b4c3a2e509b387d6fc1c9a3f9eebdc5d39c2f843463d2edb0970ae,f4d56153dc89a2af583e567c389392d304c14b4956e7794227fe3a37999c55ba
train,images/train/healthy_0164.jpg,labels/train/healthy_0164.txt,3a5727ef54e318de447561cf8b3b4d0656c16923c3febaccf4bda719b73be9d4,2c37817ff8305e527a5dca439976a34d80a301a85a562931b3d058d69b8669e2
train,images/train/healthy_0165.jpg,labels/train/healthy_0165.txt,ab3a72fe234a408fc8afd39c27a8b9574b687d3fa45e3e5ca96f6135a6732213,fb0f91f2dbe785ae46381f1df74f1331d2d8a480ba99fa19c354096cffe6ba47
train,images/train/healthy_0166.jpg,labels/train/healthy_0166.txt,f6ef15591be2ae60e122afaafac299b28ca92a363652189d514560218f635d5f,83bb7e3afb912add1b6e196a6755bfad1df34ed4730a8cd437123154d51c4b18
train,images/train/healthy_0167.jpg,labels/train/healthy_0167.txt,d1c9c4cde9bea1dbcd2fa41095eee715c3391e76aa7726a3329ba0f78d4e41b1,516f733484f07497961002f07ff954893b2ddee04c920621c6629393483d90e6
train,images/train/healthy_0168.jpg,labels/train/healthy_0168.txt,4d7e9758de89b2cdacc69295e276212ca9168b06f4a7878e417d73e5558578b8,c8ce8f9bfd8ee2756d6148d8061d968e82ba23408224ef787812bce422263935
train,images/train/healthy_0169.jpg,labels/train/healthy_0169.txt,93c618473431886b38d9ba90ca961de53d3bfe8961a80646fb815297cf085b04,93f7818b057a695fab26a68e77274195e8c475e4c242f36be6972ad0283a7a91
train,images/train/healthy_0170.jpg,labels/train/healthy_0170.txt,50faaefb1eab44d562f7ce74bc39053bb8d9522ce4c9b896e3db3d62c56c9033,4058f6a4bf720e67fa7b8d46dafd435c5348bcf95da44317311ae58504490a0c
train,images/train/healthy_0171.jpg,labels/train/healthy_0171.txt,cd15f8f7cd9ccfe7a0725438e9bc92d0ff51070f9850b4cbf7d0b78afff68f71,1f0ebbb190ae5af1be2b7cb18538f21099feb0fb8d52f3687887889d493878d6
train,images/train/healthy_0172.jpg,labels/train/healthy_0172.txt,34526f7c9ed62a46c9c62eb34b6e482522408dc0e2687423ef637081ec9fdb26,c7dc43b28f3644c046beda8dd172b397bc5e6db23e86f08af1b2485db7c55526
train,images/train/healthy_0173.jpg,labels/train/healthy_0173.txt,0a7825df736d91ad19bc105526184d56b36a795644d87080b6017114d35cb1e1,b729d6bd3d9b0b484176716f42014f03aebc241b7bd30ecb8dd038ba89e73450
train,images/train/healthy_0174.jpg,labels/train/healthy_0174.txt,eeb5b452aa1e66d94bd5ea7a316eb1b0709267857692ba119815df1c6c99e4c3,e4566a982482b000baf60a74ae619d99eeb3b531751254bbad0b8916bd96bc2c
train,images/train/healthy_0175.jpg,labels/train/healthy_0175.txt,24ea2eb1731e13a414a67c47e4e38cda6f3fe96e3a7104240f7098a67b6bb456,2a58c586e29c2b95c9ed8e724fd5644dac7be1bb2f3b09fa84a87ea187865d4c
train,images/train/healthy_0176.jpg,labels/train/healthy_0176.txt,057d3be7240a034ae83a362d1a370a0b4a1c5e5ef441228b922faf08ab6f8e06,4b7a4773b4830a1a08dddcfa62b3cc0f4099a30e10d2551e0130744965fd5b4a
train,images/train/healthy_0177.jpg,labels/train/healthy_0177.txt,7223636f289dfbc4d474baa8fecc9f36a95823f4be897364f9e561c4b296fdd7,17190fcbf36df3f87473bf72db8e5fd30b13c0294e99114b5598990839ad25ba
train,images/train/healthy_0178.jpg,labels/train/healthy_0178.txt,ce1f8c80ea04f6d6bf6e99d73eb0479e8ebaf1f0eb54362866af01e03be25694,14b7bc80c867578497e478623cb9c0eade30c85b425a5867b013674b46b39061
train,images/train/healthy_0179.jpg,labels/train/healthy_0179.txt,baf2a597ea85df63878fc5409bbf31ad2c26dc2abd5eed1b3c07c568b39befbc,5a5a1e47f4edd51d9ba21bdc920c555e7f01fee37f73f1dcfe798fe5ff1b8cff
train,images/train/healthy_0180.jpg,labels/train/healthy_0180.txt,c7e371ef2ceb3294ad19fc7ba3a8f71c34c922b8272343ecc5e012eb6ee917bb,9f3dab3073a461474688693f77397930039b51af1237fa65742150c00be71618
train,images/train/healthy_0181.jpg,labels/train/healthy_0181.txt,85d74f8223c26f5515bdeda0b524d3c38260f3c1cb3d21c185654a6001a5cd82,f2f62bea510a8887155630026165bd44b08e647b047bdad09ba8ce3536f2bf1e
train,images/train/healthy_0182.jpg,labels/train/healthy_0182.txt,ef600a69d113765dd129a66933b549dbe30f17268712ac9ba774efded8d64b7f,09c295b7fe69bfe42f3dabd33c37e500931cffe000b4f9097adef4e6d6848b55
train,images/train/healthy_0183.jpg,labels/train/healthy_0183.txt,c1e8a0ab07150eadf8c4e3a4726c062a3dca625561f3bf5c97fa51a03861eaa9,f4055761d27c0f0dd17561a461bb545aec538ba0cdcfc12095ebeb876473a2ac
train,images/train/healthy_0184.jpg,labels/train/healthy_0184.txt,466fb6a500a0832354699c53e006b4a996a352d814afd994c890a6201ce272c4,af64db57429ddd0b6f42af02ec3c4f79a2c78b904d7b8ee702f76355bab03033
train,images/train/healthy_0185.jpg,labels/train/healthy_0185.txt,cf2fee63d2043aebf3fda480c68f92425dd00c7cb959ec7740b095acec76d78c,71d16c7a83aee531ba3a9de2f25ef705c5b06a28f8d53cb8020411f9705f557b
train,images/train/healthy_0186.jpg,labels/train/healthy_0186.txt,d748cada6c058bb6b754b752b8fd290b1c856c4377d566a876674856bfd4b5e7,fede2daec31e3138dd7195cf962cea401cf2f73b96afbb85ed27fd9aa1dc80d5
train,images/train/healthy_0187.jpg,labels/train/healthy_0187.txt,76910b8ddd3ff572b5bc7661dfd688a2c0ae0375a2ff2b0fcd507be702178536,ce0ae65b815d1254e9cfa39e9261f14fe49f874468d867fd6ddcf0da96bcbca9
train,images/train/healthy_0188.jpg,labels/train/healthy_0188.txt,7fe998901ecf6408ebf0c382373cdf3f3e0b6dbc68ba4eb86fd6155121f4f299,e7778637c25264fce333247df4508479a8b31969432a9273be13673dd9ce1a52
train,images/train/healthy_0189.jpg,labels/train/healthy_0189.txt,4a82701f21fda376eb286fc57d48c873fc2037803576c6889914847d961ed2d8,64f17287f2d5f8fc03b0c53f7cb7764233a3bedfff027529b3c6a69766f218ab
train,images/train/healthy_0190.jpg,labels/train/healthy_0190.txt,a36282a155c9d5ce73d12cef60703ae6c3cf1b8c1752f1fd7f71876f186055b2,7041404b7d58367f1c365c0f1835a47ecfd1052a9c132b949145b09162ab7d15
train,images/train/healthy_0191.jpg,labels/train/healthy_0191.txt,8972c57a12401b847627e1c43551cc5d81650604565bdbc27479e79cb5fdcd51,bd7fa1170861995f4d2287676c5b89373aaee6de5c7749dc600679df73dfadef
train,images/train/healthy_0192.jpg,labels/train/healthy_0192.txt,ed162c9649293b9c7083f118c537b27af53211c55a0429b167bd46cad110ec1c,efc0ddf30d2f03899af5e8c6861fe89d5ce34bb2206b20ac4a566b5302beac82
train,images/train/healthy_0193.jpg,labels/train/healthy_0193.txt,bc1e1cd7f697a5d2fdb248f23e2a6ceeeff98b117e8ca6bb41c9cdb92ac29ece,a469ca2ab550acde6fba45f8cc01c058f3d8672e6c6acb68aa8d3257cc25824d
train,images/train/healthy_0194.jpg,labels/train/healthy_0194.txt,eaf9b7f85d02649f959c8133db62e6e66857243ed97146837440519b6fbc6168,4dcf012b472aa4d9bd977ee12b4f8d10d4f8e121e2c54b8aa18cd9d3e387c9dc
train,images/train/healthy_0198.jpg,labels/train/healthy_0198.txt,b8deeebe0008c889fae5b387991f5e96bb07e1a8d06ac0134f23a83d6a2a6477,7cb19cead445a443f391ae980838fbd108224f9e6363489bf89175c7a5d178df
train,images/train/healthy_0200.jpg,labels/train/healthy_0200.txt,5f96223a9497aab3bad0acbbfd3b613e88ba50e4081e307cfec5986bedb571f4,9e615cd5e26b03595fa77d1397274ae661546a46f2eb39f4d2b20f07190db33e
train,images/train/healthy_0201.jpg,labels/train/healthy_0201.txt,2809aaabe93fefb6be479a54a02c3fa9db79cb9a61f9e4d284cfe6fc94af2364,02e9ed2ee61bfb87143753d97d040fa410b9520b8a06946b9de63706bfdc707b
train,images/train/healthy_0203.jpg,labels/train/healthy_0203.txt,3b038c6b54cdc320219300ae2f199de357d30375ad2e5f6ed3ae1790d89f9d56,74565c83dd4cb2c205a0975eced4e355fd7d08b1812d11b7f026044b462e63b4
train,images/train/healthy_0204.jpg,labels/train/healthy_0204.txt,2853539ff35dc255e3d9bbe4105e93f29d7025f41242109aa6c90fb859aae3f2,80a6514b32d65164b3f5909d02680bc451977a77ef9fc93ce2fbc5a12d77a4cb
train,images/train/healthy_0205.jpg,labels/train/healthy_0205.txt,f88b86f33b20f6a2e393df07ae4cf5bd645ea21b70164ae6809f831ead042259,25ccd08d5db20e97522be0cbb7095c87a841f3bb8ec562a1f4f4e696d54b3c83
train,images/train/healthy_0206.jpg,labels/train/healthy_0206.txt,26f809a5e56b5abd1dc12792dd559b341170013f879735bd1e7b12363a55a6a9,74f11defa666b403405551371afd14e77554e3bb397108d41b272824bb63d6e7
train,images/train/healthy_0207.jpg,labels/train/healthy_0207.txt,3f76099ecf885b0e18d52f9190942b1f4b3d908266de4efc8a48316f87ad09f6,4632e84057a1e9f1d6e9e44b6af0f2767b0e9b0f2da07fd6944e53f4ea6a4a6b
train,images/train/healthy_0208.jpg,labels/train/healthy_0208.txt,83d0fcbdcca9918d26d5c2b1e1835eb622292374491f21c7322e2e1e1b429be7,15c71b2511244afd81962ccfe3f98a055c49d0abfb5670da869f7c9bba591db0
train,images/train/healthy_0209.jpg,labels/train/healthy_0209.txt,b10f70d8688aca13aedc0350997925de086062efc6a70a7219a635218b88b76c,2397419c2b5d53f25f754e7989da5a47919d88400ccad859e9fb45171be44e4e
train,images/train/healthy_0210.jpg,labels/train/healthy_0210.txt,9e62d408044c8166a470a0d5b49fc9e85bce1981e55fc35e397126578320ecc0,7cac11abc21f22a368c0844833c892e254cc28ee04ded68728c55899acced6d6
train,images/train/healthy_0211.jpg,labels/train/healthy_0211.txt,ac64bc26f043673b1c589e14cd98fb58184c8d38612144692db0ff2d200ed63b,e8e83ad7db3430368d4e3cc5759f41c23abe02f1adb9f60e27cdc1d50b904f53
train,images/train/healthy_0212.jpg,labels/train/healthy_0212.txt,3204eb5befb00a7356bfe1df63e67084495cf9db564ec5b6e659c42fa2770d3f,39d7a0f131a3a7e2c68afa8b1e32e988e8c2b65415e6a32741b2fe17249998c1
